orig_header,header,count
ממוצע תלמידים לכיתה בבתי ספר תיכוניים /13,ממוצע תלמידים לכיתה בבתי ספר תיכוניים /13,1
ממוצע תלמידים לכיתה בבתי ספר תיכוניים /14,ממוצע תלמידים לכיתה בבתי ספר תיכוניים /14,1
ממוצע תלמידים לכיתה בבתי ספר תיכוניים /15,ממוצע תלמידים לכיתה בבתי ספר תיכוניים /15,1
ממוצע תלמידים לכיתה בבתי ספר תיכוניים /,ממוצע תלמידים לכיתה בבתי ספר תיכוניים,3
"ממוצע תלמידים לכיתה בבתי ספר תיכוניים תש""ע /10","ממוצע תלמידים לכיתה בבתי ספר תיכוניים תש""ע /10",1
ממוצע תלמידים לכיתה בבתי ספר תיכוניים,ממוצע תלמידים לכיתה בבתי ספר תיכוניים,3
ממוצע תלמידים לכיתה בבתי ספר תיכונים,ממוצע תלמידים לכיתה בבתי ספר תיכוניים,3
ממוצע תלמידים לכיתה בחטיבות ביניים ( - /),ממוצע תלמידים לכיתה בחטיבות ביניים ( /),1
ממוצע תלמידים לכיתה בחטיבות ביניים ( /),ממוצע תלמידים לכיתה בחטיבות ביניים /,4
ממוצע תלמידים לכיתה בחטיבות ביניים /09,ממוצע תלמידים לכיתה בחטיבות ביניים /09,1
ממוצע תלמידים לכיתה בחטיבות ביניים /11,ממוצע תלמידים לכיתה בחטיבות ביניים /11,1
ממוצע תלמידים לכיתה בחטיבות ביניים /12,ממוצע תלמידים לכיתה בחטיבות ביניים /12,1
ממוצע תלמידים לכיתה בחטיבות ביניים /13,ממוצע תלמידים לכיתה בחטיבות ביניים /13,1
ממוצע תלמידים לכיתה בחטיבות ביניים /14,ממוצע תלמידים לכיתה בחטיבות ביניים /14,1
ממוצע תלמידים לכיתה בחטיבות ביניים /15,ממוצע תלמידים לכיתה בחטיבות ביניים /15,1
ממוצע תלמידים לכיתה בחטיבות ביניים /,ממוצע תלמידים לכיתה בחטיבות ביניים /,4
"ממוצע תלמידים לכיתה בחטיבות ביניים תש""ע /10","ממוצע תלמידים לכיתה בחטיבות ביניים תש""ע /10",1
ממוצע תלמידים לכיתה בחטיבות ביניים,ממוצע תלמידים לכיתה בחטיבות ביניים /,4
ממוצע תלמידים לכיתהבחטיבות ביניים,ממוצע תלמידים לכיתה בחטיבות ביניים /,4
מסחר - אחוז משטח השיפוט,מסחר - אחוז משטח השיפוט,1
"מסחר - שטח בקמ""ר","מסחר - שטח בקמ""ר",1
מסחר ומגורים במרכז עירוני -אחוז משטח השיפוט,מסחר ומגורים במרכז עירוני -אחוז משטח השיפוט,1
"מסחר ומגורים במרכז עירוני-שטח בקמ""ר -","מסחר ומגורים במרכז עירוני-שטח בקמ""ר -",1
מסחר ומשרדים -אחוז משטח השיפוט,מסחר ומשרדים -אחוז משטח השיפוט,1
"מסחר ומשרדים-שטח בקמ""ר -","מסחר ומשרדים-שטח בקמ""ר -",1
מספר דירות למגורים לפי חיובי ארנונה (יוני ),מספר דירות למגורים לפי חיובי ארנונה (יוני ),1
מספר דירות למגורים לפי חיובי ארנונה (מאי ),מספר דירות למגורים לפי חיובי ארנונה (מאי ),2
מספר דירות למגורים לפי חיובי ארנונה (מאי,מספר דירות למגורים לפי חיובי ארנונה (מאי ),2
מספר דירות למגורים לפי מרשם מבנים ודירות (אפריל ),מספר דירות למגורים לפי מרשם מבנים ודירות (אפריל ),2
מספר דירות למגורים לפי מרשם מבנים ודירות (יוני ),מספר דירות למגורים לפי מרשם מבנים ודירות (יוני ),1
מספר דירות למגורים לפי מרשם מבנים ודירות (מאי ),מספר דירות למגורים לפי מרשם מבנים ודירות (אפריל ),2
מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 2-1 ילדים,מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 2-1 ילדים,1
מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 4-3 ילדים,מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 4-3 ילדים,1
מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 5 ילדים ומעלה,מספר הילדים הנהנים מקבלת קצבאות בגין ילדים במשפחות עם 5 ילדים ומעלה,1
מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 1-2 ילדים,מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 1-2 ילדים,1
מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 2-1 ילדים,מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 2-1 ילדים,1
מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 3-4 ילדים,מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 3-4 ילדים,1
מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 4-3 ילדים,מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 4-3 ילדים,1
מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 5 ילדים ומעלה,מספר הילדים מקבלי קצבאות בגין ילדים במשפחות עם 5 ילדים ומעלה,1
מספר הילדים שבגינם שולמו קצבאות במשפחות עם 2-1 ילדים,מספר הילדים שבגינם שולמו קצבאות במשפחות עם 2-1 ילדים,1
מספר הילדים שבגינם שולמו קצבאות במשפחות עם 4-3 ילדים,מספר הילדים שבגינם שולמו קצבאות במשפחות עם 4-3 ילדים,1
מספר הילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר,מספר הילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר,1
מספר הילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ומעלה,מספר הילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ומעלה,2
מספר הילדים שבגינם שולמו קצבאות משפחות עם 5 ילדים ומעלה,מספר הילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ומעלה,2
מספר העצמאים ב-,מספר העצמאים ב-,1
מספר השכירים ב-,מספר השכירים ב-,1
מספר חברי מועצה,מספר חברי מועצה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 1-2 ילדים במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 1-2 ילדים במשפחה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 2-1 ילדים במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 2-1 ילדים במשפחה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 3-4 ילדים במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 3-4 ילדים במשפחה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 4-3 ילדים במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 4-3 ילדים במשפחה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 5 ילדים ויותר במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 5 ילדים ויותר במשפחה,1
מספר משפחות של מקבלי קצבאות בגין ילדים עם 5 ילדים ומעלה במשפחה,מספר משפחות של מקבלי קצבאות בגין ילדים עם 5 ילדים ומעלה במשפחה,1
מעמד מוניציפאלי,מעמד מוניציפלי,2
מעמד מוניציפלי,מעמד מוניציפלי,2
"מענק כללי (אלפי ש""ח)","מענק כללי (אלפי ש""ח)",1
"מענק כללי (ש""ח לנפש)","מענק כללי (ש""ח לנפש)",1
מענק כללי - אחוז שינוי ראלי לעומת,מענק כללי - אחוז שינוי ריאלי לעומת,2
מענק כללי - אחוז שינוי ריאלי לעומת,מענק כללי - אחוז שינוי ריאלי לעומת,2
"מענק כללי לאיזון (אלפי ש""ח)","מענק כללי לאיזון (אלפי ש""ח)",1
מענק כללי לאיזון - אחוז שינוי ראלי לעומת,מענק כללי לאיזון - אחוז שינוי ראלי לעומת,1
