header,orig_header,count
מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - לא מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - לא מרוצים - סך הכל (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים (""מרוצה מאוד"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים (""מרוצה מאוד"") (באחוזים)",1
"מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים (""מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים (""מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון מפרקים ושטחים ירוקים באזור המגורים - מרוצים - סך הכל (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - לא מרוצים - (""לא כל כך מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1 - לא מרוצים - (""לא כל כך מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - לא מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1 - לא מרוצים - סך הכל (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - מרוצים (""מרוצה מאוד"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1 - מרוצים (""מרוצה מאוד"") (באחוזים)",1
"מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - מרוצים (""מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1 - מרוצים (""מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1 - מרוצים - סך הכל (באחוזים),1
מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - לא ידוע (באחוזים),מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1- לא ידוע (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה - לא מרוצים - (""בכלל לא מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון משירות שקיבלו מהעירייה1- לא מרוצים - (""בכלל לא מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא ידוע (באחוזים),מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא ידוע (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - (""בכלל לא מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - (""בכלל לא מרוצה"") (באחוזים)",1
"מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - (""לא כל כך מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - (""לא כל כך מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - לא מרוצים - סך הכל (באחוזים),1
"מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים (""מרוצה מאוד"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים (""מרוצה מאוד"") (באחוזים)",1
"מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים (""מרוצה"") (באחוזים)","מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים (""מרוצה"") (באחוזים)",1
מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים - סך הכל (באחוזים),מדדים סובייקטיביים - שביעות רצון מתפקוד העירייה - מרוצים - סך הכל (באחוזים),1
מוסלמים (אחוז),מוסלמים (אחוז),2
מוסלמים (אחוזים מתוך האוכלוסייה הערבית),מוסלמים (אחוזים מתוך האוכלוסייה הערבית),3
מוסלמים (אחוז),מוסלמים (אחוזים),2
מושבים,מושבים (לרבות כפרים שיתופיים),2
מושבים שיתופיים,מושבים שיתופיים,1
מושבים,מושבים,2
מחוז,מחוז,1
מטעים - אחוז משטח השיפוט,מטעים -אחוז משטח השיפוט,1
"מטעים, פרדסים ועצי זית - אחוז משטח השיפוט","מטעים, פרדסים ועצי זית - אחוז משטח השיפוט",1
"מטעים, פרדסים ועצי זית - שטח בקמ""ר","מטעים, פרדסים ועצי זית - שטח בקמ""ר",1
"מטעים - שטח בקמ""ר","מטעים-שטח בקמ""ר -",1
מגורים/אחוז מסך כל שטח שיפוט,מטעים/אחוז מסך כל שטח שיפוט,15
"מכוניות פרטיות - סה""כ","מכוניות פרטיות - סה""כ",1
"מכוניות פרטיות - שיעור ל-1,000 תושבים","מכוניות פרטיות - שיעור ל-1,000 תושבים",1
מכלולי תחבורה אווירית - אחוז משטח השיפוט,מכלולי תחבורה אווירית -אחוז משטח השיפוט,1
"מכלולי תחבורה אווירית - שטח בקמ""ר","מכלולי תחבורה אווירית-שטח בקמ""ר -",1
מכלולי תחבורה ימית - אחוז משטח השיפוט,מכלולי תחבורה ימית -אחוז משטח השיפוט,1
"מכלולי תחבורה ימית - שטח בקמ""ר","מכלולי תחבורה ימית-שטח בקמ""ר -",1
מכלולי תחבורה מסילתית - אחוז משטח השיפוט,מכלולי תחבורה מסילתית -אחוז משטח השיפוט,1
"מכלולי תחבורה מסילתית - שטח בקמ""ר -","מכלולי תחבורה מסילתית-שטח בקמ""ר -",1
"מלוות לאיזון (אלפי ש""ח)","מלוות לאיזון (אלפי ש""ח)",2
"מלוות לאיזון (אלפי ש""ח)",מלוות לאיזון (אלפי ₪),2
"מלוות לאיזון (ש""ח לנפש)","מלוות לאיזון (ש""ח לנפש)",2
"מלוות לאיזון (ש""ח לנפש)",מלוות לאיזון (₪ לנפש),2
מלוות לאיזון - אחוז שינוי ריאלי,מלוות לאיזון - אחוז שינוי ראלי לעומת,1
תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/מלוות לאיזון,מלוות לאיזון/אחוז שינוי ראלי לעומת שנה קודמת,2
תקבולים בתקציב הרגיל/הכנסות לפי סיווג כלכלי/מלוות לאיזון,"מלוות לאיזון/אלפי ש""ח",2
"מלוות לכיסוי גירעון (אלפי ש""ח)","מלוות לכיסוי גירעון (אלפי ש""ח)",1
"מלוות לכיסוי גירעון (ש""ח לנפש)","מלוות לכיסוי גירעון (ש""ח לנפש)",1
מלוות לכיסוי גירעון - אחוז שינוי ריאלי לעומת,מלוות לכיסוי גירעון - אחוז שינוי ריאלי לעומת,1
תקבולים בתקציב הבלתי רגיל/מלוות,מלוות/אחוז שינוי ראלי לעומת שנה קודמת,2
תקבולים בתקציב הבלתי רגיל/מלוות,"מלוות/אלפי ש""ח",2
מלונאות ואירוח כפרי - אחוז משטח השיפוט,מלונאות ואירוח כפרי -אחוז משטח השיפוט,1
"מלונאות ואירוח כפרי - שטח בקמ""ר","מלונאות ואירוח כפרי-שטח בקמ""ר -",1
"ממוצע המרחקים (ק""מ)","ממוצע המרחקים (ק""מ) -",2
"ממוצע המרחקים (ק""מ)","ממוצע המרחקים (ק""מ)",2
"ממוצע המרחקים - משוקלל (ק""מ)","ממוצע המרחקים - משוקלל (ק""מ) (לראשונה בפרסום)",2
"ממוצע המרחקים - משוקלל (ק""מ)","ממוצע המרחקים - משוקלל (ק""מ)",2
"ממוצע המרחקים משוקלל (ק""מ)","ממוצע המרחקים משוקלל (ק""מ)",1
